,movieId,title,genres,rating_count,rating_avg,year,genres_matrix,rating_group,similarity
17152,86773,Everybody's Woman (La signora di tutti) (1934),Drama,0.0,0.0,1934,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.682864538731024
17153,86775,"High Cost of Living, The (2010)",Drama,0.0,0.0,2010,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6368645387310239
17154,86778,"Pool, The (Swimming Pool - Der Tod feiert mit) (2001) ",Horror|Thriller,0.0,0.0,2001,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0],0,1.627864538731024
17155,86781,Incendies (2010),Drama|Mystery|War,34.0,3.985294117647059,2010,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0],3,0.7476030439224757
17156,86785,Blue Smoke (2007),Drama|Romance|Thriller,0.0,0.0,2007,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0],0,1.633864538731024
17157,86787,Montana Sky (2007),Drama|Romance|Thriller,0.0,0.0,2007,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0],0,1.633864538731024
17158,86789,Bird of Paradise (1932),Adventure|Drama|Romance,0.0,0.0,1932,[0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],0,1.478305426933295
17159,86791,Invitation to the Dance (1956),Animation|Fantasy|Musical,0.0,0.0,1956,[0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0],0,1.2477463151355659
17160,86795,"Leaning Tower, The (Kalteva torni) (2006)",Comedy,0.0,0.0,2006,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2750936623310576
17161,86797,"Ten Shrews, The (Kymmenen riivinrautaa) (2002)",Comedy,0.0,0.0,2002,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2710936623310576
17162,86802,Strange Behavior (1981),Horror|Mystery|Thriller,0.0,0.0,1981,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0],0,1.635864538731024
17163,86807,Neon Flesh (Carne de neón) (2010),Comedy|Drama,0.0,0.0,2010,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.3838823259175532
17164,86809,Carolina Moon (2007),Drama|Mystery|Romance,0.0,0.0,2007,[0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0],0,1.633864538731024
17165,86811,Angels Fall (2007),Drama|Romance|Thriller,0.0,0.0,2007,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0],0,1.633864538731024
17166,86813,Persona non grata (2005),Drama,0.0,0.0,2005,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.631864538731024
17167,86815,Soul Surfer (2011),Action|Drama,7.0,4.142857142857143,2011,[1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.8740572548039085
17168,86817,Something Borrowed (2011),Comedy|Drama|Romance,8.0,2.25,2011,[0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],1,0.9179112663493533
17169,86819,"Rock, Paper, Scissors: The Way of the Tosser (2007)",Comedy,1.0,3.5,2007,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.5710936623310575
17170,86826,June 9 (2008) ,Horror|Mystery|Thriller,0.0,0.0,2008,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0],0,1.6348645387310239
17171,86829,Macbeth (1982),Drama,0.0,0.0,1982,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6348645387310239
17172,86833,Bridesmaids (2011),Comedy,56.0,3.4910714285714284,2011,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3,0.4975363109233413
17173,86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,23.0,2.782608695652174,2011,[1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0],2,1.0567442594546037
17174,86837,"19th Wife, The (2010)",Drama,1.0,4.0,2010,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.8444858262324799
17175,86839,PoliWood (2009),Documentary,0.0,0.0,2009,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.635864538731024
17176,86841,"Storm Warriors, The (Fung wan II) (2009)",Action|Adventure|Fantasy,1.0,3.5,2009,[1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1,0.517746315135566
17177,86844,Same Same But Different (2009),Drama|Romance,0.0,0.0,2009,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],0,1.635864538731024
17178,86846,Eye of the Dolphin (2006),Children|Drama,0.0,0.0,2006,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.3798823259175532
17179,86848,Intimate Enemies (L'ennemi intime) (2007),Drama|War,0.0,0.0,2007,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0],0,1.633864538731024
17180,86852,"Beaver, The (2011)",Drama,9.0,3.388888888888889,2011,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.944137855843757
17181,86854,King Lear (1987),Comedy|Drama|Sci-Fi,0.0,0.0,1987,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0],0,1.423305426933295
17182,86856,To the Shores of Tripoli (1942),Drama|Romance|War,0.0,0.0,1942,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0],0,1.674864538731024
17183,86858,"Racket, The (1928)",Crime|Film-Noir,0.0,0.0,1928,[0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0],0,1.688864538731024
17184,86860,Black Fury (1935),Crime|Drama|Romance,0.0,0.0,1935,[0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0],0,1.681864538731024
17185,86862,Kitty (1945),Drama,0.0,0.0,1945,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.671864538731024
17186,86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,3.0,2.0,1961,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0],1,0.8377463151355661
17187,86866,Godzilla Raids Again (Gojira no gyakushû) (1955),Action|Drama|Horror|Romance|Sci-Fi,1.0,3.5,1955,[1 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0],1,0.9568645387310238
17188,86876,"Tortured, The (2010)",Horror|Thriller,0.0,0.0,2010,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0],0,1.6368645387310239
17189,86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,69.0,3.253623188405797,2011,[1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],3,0.3509924803741147
17190,86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,115.0,3.8043478260869565,2011,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0],4,0.11175996159700685
17191,86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama,0.0,0.0,2011,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.586769648220075
17192,86892,"Man from Nowhere, The (Ajeossi) (2010)",Action|Crime|Thriller,12.0,3.7916666666666665,2010,[1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],2,0.8539326652517052
17193,86894,Born to Be Bad (1950),Drama|Film-Noir,0.0,0.0,1950,[0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0],0,1.666864538731024
17194,86896,Jewel Robbery (1932),Comedy|Crime|Romance,0.0,0.0,1932,[0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0],0,1.478305426933295
17195,86898,"Tree of Life, The (2011)",Drama,31.0,3.370967741935484,2011,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],3,0.9450213553074307
17196,86900,Paper Lion (1968),Comedy,0.0,0.0,1968,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2910936623310576
17197,86902,All I Desire (1953),Drama|Romance,0.0,0.0,1953,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],0,1.663864538731024
17198,86904,Jeopardy (a.k.a. A Woman in Jeopardy) (1953),Film-Noir|Thriller,0.0,0.0,1953,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0],0,1.663864538731024
17199,86906,"Village Barbershop, The (2008)",Comedy|Drama,0.0,0.0,2008,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.3818823259175532
17200,86909,Diary of a Cannibal (2007),Crime|Horror,0.0,0.0,2007,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0],0,1.633864538731024
17201,86911,"Hangover Part II, The (2011)",Comedy,61.0,3.1311475409836067,2011,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3,0.5731707234774018
17202,86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,1.0,3.5,2010,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.526648406856605
17203,86927,No Time for Love (1943),Comedy|Romance,0.0,0.0,1943,[0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0],0,1.4208823259175534
17204,86929,"Sin of Madelon Claudet, The (1931)",Drama,0.0,0.0,1931,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.685864538731024
17205,86931,This Above All (1942),Drama|Romance|War,0.0,0.0,1942,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0],0,1.674864538731024
17206,86941,Double Take (2009),Documentary,0.0,0.0,2009,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.635864538731024
17207,86943,Fly Away (2011),Drama,0.0,0.0,2011,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.637864538731024
17208,86947,Van Diemen's Land (2009),Drama,0.0,0.0,2009,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.635864538731024
17209,86949,One Hundred Mornings (2009),Drama,0.0,0.0,2009,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.635864538731024
17210,86952,Son of Babylon (Syn Babilonu) (2009),Drama,0.0,0.0,2009,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.635864538731024
17211,86955,Loose Change 9/11: An American Coup (2009),Documentary,0.0,0.0,2009,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.635864538731024
17212,86957,Victim (2010),Horror|Thriller,0.0,0.0,2010,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0],0,1.6368645387310239
17213,86960,Across the Hall (2009),Thriller,0.0,0.0,2009,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],0,1.635864538731024
17214,86970,Daayen Ya Baayen (2010),Comedy|Drama,0.0,0.0,2010,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.3838823259175532
17215,86973,John Rabe (2009),Drama|War,0.0,0.0,2009,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0],0,1.6322149036945275
17216,86977,Oh My God (2009),Documentary,0.0,0.0,2009,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.635864538731024
17217,86982,Destroy All Monsters (Kaijû sôshingeki) (1968),Action|Sci-Fi|Thriller,0.0,0.0,1968,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0],0,1.648864538731024
17218,86985,Stonewall Uprising (2010),Documentary,1.0,3.5,2010,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],1,0.9318645387310238
17219,86988,Ballou (2008),Documentary|Musical,0.0,0.0,2008,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],0,1.6348645387310239
17220,86990,"Clairvoyant, The (1935)",Drama|Thriller,0.0,0.0,1935,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],0,1.681864538731024
17221,87000,"Virginity Hit, The (2010)",Comedy,0.0,0.0,2010,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2790936623310576
17222,87002,Through and Through (Na wylot) (1973),Crime,0.0,0.0,1973,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.643864538731024
17223,87004,Pina (2011),Documentary|Musical,4.0,4.0,2011,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],1,0.8308872860864945
17224,87006,Eyes of a Stranger (1981),Horror|Thriller,0.0,0.0,1981,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0],0,1.635864538731024
17225,87008,Outcast of the Islands (1952),Adventure|Drama,0.0,0.0,1952,[0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.4118823259175532
17226,87010,"Moon in the Gutter, The (La lune dans le caniveau) (1983)",Drama,0.0,0.0,1983,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.633864538731024
17227,87012,Under Our Skin (2008),Documentary,0.0,0.0,2008,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.6348645387310239
17228,87016,Belle toujours (2006),Drama,0.0,0.0,2006,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6328645387310239
17229,87028,"Roommate, The (2011)",Drama|Thriller,3.0,2.8333333333333335,2011,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],1,1.066197872064357
17230,87031,Strip Nude for Your Killer (Nude per l'assassino) (1975),Horror|Mystery|Thriller,0.0,0.0,1975,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0],0,1.641864538731024
17231,87033,Ballad of the Paper Balloons (a.k.a. Humanity and Paper Balloons) (Ninjô kami fûsen) (1937),Drama,0.0,0.0,1937,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.679864538731024
17232,87036,Comedy of Innocence (Comédie de l'innocence) (2000),Drama|Thriller,0.0,0.0,2000,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],0,1.6268645387310239
17233,87038,Hollow Triumph (a.k.a. The Scar) (1948),Crime|Drama|Film-Noir,0.0,0.0,1948,[0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0],0,1.6652149036945274
17234,87040,"Housemaid, The (Hanyo) (1960)",Crime|Drama|Horror,0.0,0.0,1960,[0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0],0,1.656864538731024
17235,87042,Wanda (1970),Drama,0.0,0.0,1970,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.646864538731024
17236,87047,"Strange Case of Angelica, The (O Estranho Caso de Angélica) (2010)",Drama,0.0,0.0,2010,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6368645387310239
17237,87049,Frownland (2007),Comedy|Drama,1.0,3.0,2007,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.7758823259175535
17238,87051,"King of Escape, The (Le roi de l'évasion) (2009)",Adventure|Comedy,0.0,0.0,2009,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.1299001131040831
17239,87053,Zoo in Budapest (1933),Drama|Romance,0.0,0.0,1933,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],0,1.683864538731024
17240,87055,Tomorrow We Move (Demain on déménage) (2004),Comedy,0.0,0.0,2004,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2730936623310576
17241,87057,Dealer (2004),Drama,0.0,0.0,2004,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6308645387310239
17242,87059,No Rest for the Brave (Pas de repos pour les braves) (2003),Comedy|Drama|Romance,0.0,0.0,2003,[0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],0,1.423305426933295
17243,87061,Trails (Veredas) (1978),(no genres listed),0.0,0.0,1978,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],0,1.638864538731024
17244,87063,Bis zum Ellenbogen (2007),Comedy,0.0,0.0,2007,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2760936623310577
17245,87065,8:28 am (8 Uhr 28) (2010),Drama|Romance|Thriller,0.0,0.0,2010,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0],0,1.6368645387310239
17246,87069,Ossos (1997),Drama,0.0,0.0,1997,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.623864538731024
17247,87071,All Is Forgiven (Tout est pardonné) (2007),Drama,0.0,0.0,2007,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.633864538731024
17248,87073,Peculiarities of the National Hunt (Osobennosti natsionalnoy okhoty) (1995) ,Comedy,0.0,0.0,1995,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.9307603289977242
17249,87076,Fraulein (Das Fräulein) (2006) ,Drama,0.0,0.0,2006,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6328645387310239
17250,87079,Trust (2010),Drama|Thriller,6.0,3.0833333333333335,2010,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],1,1.0115482370278608
17251,87081,Penny Dreadful (2006),Horror|Thriller,0.0,0.0,2006,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0],0,1.6328645387310239
17252,87085,Night Flight (1933),Drama,0.0,0.0,1933,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.683864538731024
17253,87092,Prison (Fängelse) (1949) ,Drama,0.0,0.0,1949,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.667864538731024
17254,87094,Dreams (Kvinnodröm) (1955),Drama,0.0,0.0,1955,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.661864538731024
17255,87096,Group Sex (2010),Comedy,0.0,0.0,2010,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2790936623310576
17256,87098,"Mosquito Net, The (La mosquitera) (2010)",Drama,0.0,0.0,2010,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6368645387310239
17257,87100,Loft (2010),Comedy|Thriller,1.0,3.0,2010,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0],1,0.7788823259175535
17258,87103,Vieraalla maalla (2003),Comedy|Romance,1.0,3.0,2003,[0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0],1,0.7718823259175535
17259,87105,Open Season 3 (2010),Animation|Children|Comedy,0.0,0.0,2010,[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,0.6339755245057204
17260,87115,"Speed Of Thought, The (2011)",Sci-Fi|Thriller,2.0,3.0,2011,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0],1,0.9671711080740896
17261,87164,Henri-Georges Clouzot's Inferno (L'enfer d'Henri-Georges Clouzot) (2009),Documentary,1.0,3.5,2009,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],1,0.9308645387310238
17262,87166,Stolen (Stolen Lives) (2009),Crime|Drama|Mystery|Thriller,0.0,0.0,2009,[0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0],0,1.635864538731024
17263,87168,"Shine of Rainbows, A (2009)",Drama,1.0,3.5,2009,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.9308645387310238
17264,87170,Zombie Girl: The Movie (2009),Documentary,0.0,0.0,2009,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.635864538731024
17265,87173,Fear of Flying (1999),Action|Thriller,0.0,0.0,1999,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],0,1.625864538731024
17266,87179,"Sisters, The (1938)",Drama,0.0,0.0,1938,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.678864538731024
17267,87181,"Double Hour, The (La doppia ora) (2009)",Crime|Drama|Mystery|Romance|Thriller,1.0,4.0,2009,[0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0],1,0.8471354612689763
17268,87186,20 Seconds of Joy (2007),Documentary,0.0,0.0,2007,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.633864538731024
17269,87188,Happy Ever Afters (2009),Comedy,0.0,0.0,2009,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2780936623310577
17270,87192,Attack the Block (2011),Action|Comedy|Sci-Fi,26.0,3.519230769230769,2011,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0],2,0.5824227767367762
17271,87194,"Way, The (2010)",Drama,12.0,3.625,2010,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.8142732978551115
17272,87197,Let the Bullets Fly (2010),Action|Comedy,0.0,0.0,2010,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.3838823259175532
17273,87205,"Tunnel, The (2011)",Drama|Horror|Thriller,1.0,5.0,2011,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0],1,1.0491354612689763
17274,87207,Orwell Rolls in His Grave (2003),Documentary,0.0,0.0,2003,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.629864538731024
17275,87210,Wake (2009),Comedy|Drama|Romance,0.0,0.0,2009,[0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],0,1.429305426933295
17276,87216,Kings of the Sun (1963),Adventure|Drama|Thriller,0.0,0.0,1963,[0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],0,1.447305426933295
17277,87218,He Ran All the Way (1951),Crime|Drama|Film-Noir,0.0,0.0,1951,[0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0],0,1.654915633621535
17278,87220,Violent Saturday (1955),Crime|Drama,0.0,0.0,1955,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.661864538731024
17279,87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,51.0,3.607843137254902,2011,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3,-0.1584121179170369
17280,87225,"Burglars, The (Le casse) (1971)",Action|Crime|Thriller,0.0,0.0,1971,[1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],0,1.645864538731024
17281,87227,Gabriel Over the White House (1933),Drama|Fantasy|Romance,0.0,0.0,1933,[0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0],0,1.477305426933295
17282,87229,Lynch (2007),Documentary,0.0,0.0,2007,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.6119667285120458
17283,87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,176.0,3.8181818181818183,2011,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0],4,0.5190456933428355
17284,87234,Submarine (2010),Comedy|Drama|Romance,19.0,3.9473684210526314,2010,[0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],2,0.561488677029338
17285,87238,"Gods Must Be Crazy III, The (a.k.a. Crazy Safari) (Fei zhou he shang) (1992)",Comedy|Fantasy,0.0,0.0,1992,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0],0,1.118900113104083
17286,87256,Tonight and Every Night (1945),Musical,0.0,0.0,1945,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],0,1.671864538731024
17287,87258,The Thief (1952),Crime|Drama|Film-Noir,0.0,0.0,1952,[0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0],0,1.664864538731024
17288,87260,Raffles (1930),Adventure|Crime|Drama|Romance|Thriller,0.0,0.0,1930,[0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0],0,1.5268645387310238
17289,87262,"Dark Angel, The (1935)",Drama|Romance,0.0,0.0,1935,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0],0,1.681864538731024
17290,87264,Brewster's Millions (1945),Comedy,2.0,3.0,1945,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,0.7090936623310576
17291,87266,"Patent Leather Kid, The (1927)",Drama,0.0,0.0,1927,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.689864538731024
17292,87268,"Nightmare in Las Cruces, A (2011)",Documentary,0.0,0.0,2011,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.637864538731024
17293,87270,"Other Woman, The (2009)",Drama,6.0,3.4166666666666665,2009,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],1,0.9475312053976905
17294,87276,"Last Dispatch, The (2005)",Documentary,0.0,0.0,2005,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.631864538731024
17295,87279,Brotherhood  (2010),Crime|Drama|Thriller,0.0,0.0,2010,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0],0,1.6368645387310239
17296,87287,American Grindhouse (2010),Documentary,0.0,0.0,2010,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0,1.6113170934755492
17297,87290,Two Arabian Knights (1927),Adventure|Comedy|Romance,0.0,0.0,1927,[0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0],0,1.276746315135566
17298,87294,Den enskilde medborgaren (2006),Comedy,0.0,0.0,2006,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0,1.2750936623310576
17299,87296,Captive (Cautiva) (2004) ,Drama,0.0,0.0,2004,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0,1.6308645387310239
17300,87298,Everything Must Go (2010),Comedy|Drama,18.0,3.4444444444444446,2010,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.6338985465177156
17301,87300,Eyes of the Mothman (2011),Documentary,1.0,1.0,2011,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],1,1.4328645387310237
17302,87302,Red White & Blue (2010),Drama|Mystery|Romance,0.0,0.0,2010,[0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0],0,1.6368645387310239
17303,87304,Beginners (2010),Drama,19.0,3.5526315789473686,2010,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],2,0.905389317832061
17304,87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,82.0,3.567073170731707,2011,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0],3,0.8474061089642445
